"municipio","data","taxa_desemprego","fonte","taxa_informalidade","desemprego_informalidade"
"Aracaju (SE)","2005-03",,,,
"Belo Horizonte (MG)","2005-03",10.6489945155393,"PME",,
"Belém (PA)","2005-03",,,,
"Brasília (DF)","2005-03",,,,
"Campo Grande (MS)","2005-03",,,,
"Curitiba (PR)","2005-03",,,,
"Fortaleza (CE)","2005-03",,,,
"Goiânia (GO)","2005-03",,,,
"Grande Vitória (ES)","2005-03",,,,
"Porto Alegre (RS)","2005-03",7.94100964265457,"PME",,
"Recife (PE)","2005-03",14.1304347826087,"PME",,
"Rio Branco (AC)","2005-03",,,,
"Rio de Janeiro (RJ)","2005-03",8.35804299481097,"PME",,
"Salvador (BA)","2005-03",15.7766990291262,"PME",,
"São Luís (MA)","2005-03",,,,
"São Paulo (SP)","2005-03",11.4690451206716,"PME",,
"Aracaju (SE)","2005-04",,,,
"Belo Horizonte (MG)","2005-04",9.46069469835466,"PME",,
"Belém (PA)","2005-04",,,,
"Brasília (DF)","2005-04",,,,
"Campo Grande (MS)","2005-04",,,,
"Curitiba (PR)","2005-04",,,,
"Fortaleza (CE)","2005-04",,,,
"Goiânia (GO)","2005-04",,,,
"Grande Vitória (ES)","2005-04",,,,
"Porto Alegre (RS)","2005-04",8.03123257110987,"PME",,
"Recife (PE)","2005-04",13.0853994490358,"PME",,
"Rio Branco (AC)","2005-04",,,,
"Rio de Janeiro (RJ)","2005-04",8.58472998137803,"PME",,
"Salvador (BA)","2005-04",16.998191681736,"PME",,
"São Luís (MA)","2005-04",,,,
"São Paulo (SP)","2005-04",11.4270724029381,"PME",,
"Aracaju (SE)","2005-05",,,,
"Belo Horizonte (MG)","2005-05",8.82616487455197,"PME",,
"Belém (PA)","2005-05",,,,
"Brasília (DF)","2005-05",,,,
"Campo Grande (MS)","2005-05",,,,
"Curitiba (PR)","2005-05",,,,
"Fortaleza (CE)","2005-05",,,,
"Goiânia (GO)","2005-05",,,,
"Grande Vitória (ES)","2005-05",,,,
"Porto Alegre (RS)","2005-05",7.6797385620915,"PME",,
"Recife (PE)","2005-05",12.8446536650975,"PME",,
"Rio Branco (AC)","2005-05",,,,
"Rio de Janeiro (RJ)","2005-05",8.53115727002967,"PME",,
"Salvador (BA)","2005-05",15.9446450060169,"PME",,
"São Luís (MA)","2005-05",,,,
"São Paulo (SP)","2005-05",10.4775930990953,"PME",,
"Aracaju (SE)","2005-06",,,,
"Belo Horizonte (MG)","2005-06",8.43806104129264,"PME",,
"Belém (PA)","2005-06",,,,
"Brasília (DF)","2005-06",,,,
"Campo Grande (MS)","2005-06",,,,
"Curitiba (PR)","2005-06",,,,
"Fortaleza (CE)","2005-06",,,,
"Goiânia (GO)","2005-06",,,,
"Grande Vitória (ES)","2005-06",,,,
"Porto Alegre (RS)","2005-06",7.10743801652893,"PME",,
"Recife (PE)","2005-06",9.60056061667835,"PME",,
"Rio Branco (AC)","2005-06",,,,
"Rio de Janeiro (RJ)","2005-06",6.8421052631579,"PME",,
"Salvador (BA)","2005-06",14.7094430992736,"PME",,
"São Luís (MA)","2005-06",,,,
"São Paulo (SP)","2005-06",10.479704797048,"PME",,
"Aracaju (SE)","2005-07",,,,
"Belo Horizonte (MG)","2005-07",8.22293284604842,"PME",,
"Belém (PA)","2005-07",,,,
"Brasília (DF)","2005-07",,,,
"Campo Grande (MS)","2005-07",,,,
"Curitiba (PR)","2005-07",,,,
"Fortaleza (CE)","2005-07",,,,
"Goiânia (GO)","2005-07",,,,
"Grande Vitória (ES)","2005-07",,,,
"Porto Alegre (RS)","2005-07",6.90989496959646,"PME",,
"Recife (PE)","2005-07",12.5511596180082,"PME",,
"Rio Branco (AC)","2005-07",,,,
"Rio de Janeiro (RJ)","2005-07",7.11469870471185,"PME",,
"Salvador (BA)","2005-07",15.6769596199525,"PME",,
"São Luís (MA)","2005-07",,,,
"São Paulo (SP)","2005-07",9.84110169491525,"PME",,
"Aracaju (SE)","2005-08",,,,
"Belo Horizonte (MG)","2005-08",8.26521344232516,"PME",,
"Belém (PA)","2005-08",,,,
"Brasília (DF)","2005-08",,,,
"Campo Grande (MS)","2005-08",,,,
"Curitiba (PR)","2005-08",,,,
"Fortaleza (CE)","2005-08",,,,
"Goiânia (GO)","2005-08",,,,
"Grande Vitória (ES)","2005-08",,,,
"Porto Alegre (RS)","2005-08",7.50273822562979,"PME",,
"Recife (PE)","2005-08",13.4278002699055,"PME",,
"Rio Branco (AC)","2005-08",,,,
"Rio de Janeiro (RJ)","2005-08",7.45491727086819,"PME",,
"Salvador (BA)","2005-08",15.5621301775148,"PME",,
"São Luís (MA)","2005-08",,,,
"São Paulo (SP)","2005-08",9.41188982239711,"PME",,
"Aracaju (SE)","2005-09",,,,
"Belo Horizonte (MG)","2005-09",8.07811806480249,"PME",,
"Belém (PA)","2005-09",,,,
"Brasília (DF)","2005-09",,,,
"Campo Grande (MS)","2005-09",,,,
"Curitiba (PR)","2005-09",,,,
"Fortaleza (CE)","2005-09",,,,
"Goiânia (GO)","2005-09",,,,
"Grande Vitória (ES)","2005-09",,,,
"Porto Alegre (RS)","2005-09",8.42391304347826,"PME",,
"Recife (PE)","2005-09",14.9006622516556,"PME",,
"Rio Branco (AC)","2005-09",,,,
"Rio de Janeiro (RJ)","2005-09",7.44348465355633,"PME",,
"Salvador (BA)","2005-09",15.2582159624413,"PME",,
"São Luís (MA)","2005-09",,,,
"São Paulo (SP)","2005-09",9.63244613434727,"PME",,
"Aracaju (SE)","2005-10",,,,
"Belo Horizonte (MG)","2005-10",8.42945874001775,"PME",,
"Belém (PA)","2005-10",,,,
"Brasília (DF)","2005-10",,,,
"Campo Grande (MS)","2005-10",,,,
"Curitiba (PR)","2005-10",,,,
"Fortaleza (CE)","2005-10",,,,
"Goiânia (GO)","2005-10",,,,
"Grande Vitória (ES)","2005-10",,,,
"Porto Alegre (RS)","2005-10",7.52864157119476,"PME",,
"Recife (PE)","2005-10",14.2481943532502,"PME",,
"Rio Branco (AC)","2005-10",,,,
"Rio de Janeiro (RJ)","2005-10",7.93242746970253,"PME",,
"Salvador (BA)","2005-10",14.9289099526066,"PME",,
"São Luís (MA)","2005-10",,,,
"São Paulo (SP)","2005-10",9.54789756560228,"PME",,
"Aracaju (SE)","2005-11",,,,
"Belo Horizonte (MG)","2005-11",8.14159292035398,"PME",,
"Belém (PA)","2005-11",,,,
"Brasília (DF)","2005-11",,,,
"Campo Grande (MS)","2005-11",,,,
"Curitiba (PR)","2005-11",,,,
"Fortaleza (CE)","2005-11",,,,
"Goiânia (GO)","2005-11",,,,
"Grande Vitória (ES)","2005-11",,,,
"Porto Alegre (RS)","2005-11",7.18530524041059,"PME",,
"Recife (PE)","2005-11",14.7078135259357,"PME",,
"Rio Branco (AC)","2005-11",,,,
"Rio de Janeiro (RJ)","2005-11",7.69511305616338,"PME",,
"Salvador (BA)","2005-11",15.0029533372711,"PME",,
"São Luís (MA)","2005-11",,,,
"São Paulo (SP)","2005-11",9.68832540940306,"PME",,
"Aracaju (SE)","2005-12",,,,
"Belo Horizonte (MG)","2005-12",6.9995541685243,"PME",,
"Belém (PA)","2005-12",,,,
"Brasília (DF)","2005-12",,,,
"Campo Grande (MS)","2005-12",,,,
"Curitiba (PR)","2005-12",,,,
"Fortaleza (CE)","2005-12",,,,
"Goiânia (GO)","2005-12",,,,
"Grande Vitória (ES)","2005-12",,,,
"Porto Alegre (RS)","2005-12",6.71358960476448,"PME",,
"Recife (PE)","2005-12",13.9473684210526,"PME",,
"Rio Branco (AC)","2005-12",,,,
"Rio de Janeiro (RJ)","2005-12",6.80184331797235,"PME",,
"Salvador (BA)","2005-12",14.622641509434,"PME",,
"São Luís (MA)","2005-12",,,,
"São Paulo (SP)","2005-12",7.80665169500588,"PME",,
"Aracaju (SE)","2006-01",,,,
"Belo Horizonte (MG)","2006-01",8.08856755535472,"PME",,
"Belém (PA)","2006-01",,,,
"Brasília (DF)","2006-01",,,,
"Campo Grande (MS)","2006-01",,,,
"Curitiba (PR)","2006-01",,,,
"Fortaleza (CE)","2006-01",,,,
"Goiânia (GO)","2006-01",,,,
"Grande Vitória (ES)","2006-01",,,,
"Porto Alegre (RS)","2006-01",7.7007700770077,"PME",,
"Recife (PE)","2006-01",15.2475247524753,"PME",,
"Rio Branco (AC)","2006-01",,,,
"Rio de Janeiro (RJ)","2006-01",6.90357208957986,"PME",,
"Salvador (BA)","2006-01",14.856136230182,"PME",,
"São Luís (MA)","2006-01",,,,
"São Paulo (SP)","2006-01",9.14316125598723,"PME",,
"Aracaju (SE)","2006-02",,,,
"Belo Horizonte (MG)","2006-02",9.02995082700045,"PME",,
"Belém (PA)","2006-02",,,,
"Brasília (DF)","2006-02",,,,
"Campo Grande (MS)","2006-02",,,,
"Curitiba (PR)","2006-02",,,,
"Fortaleza (CE)","2006-02",,,,
"Goiânia (GO)","2006-02",,,,
"Grande Vitória (ES)","2006-02",,,,
"Porto Alegre (RS)","2006-02",7.56395995550612,"PME",,
"Recife (PE)","2006-02",15.9105851413544,"PME",,
"Rio Branco (AC)","2006-02",,,,
"Rio de Janeiro (RJ)","2006-02",7.91751058736881,"PME",,
"Salvador (BA)","2006-02",13.5787567893784,"PME",,
"São Luís (MA)","2006-02",,,,
"São Paulo (SP)","2006-02",10.4438367690366,"PME",,
"Aracaju (SE)","2006-03",,,,
"Belo Horizonte (MG)","2006-03",9.22330097087379,"PME",,
"Belém (PA)","2006-03",,,,
"Brasília (DF)","2006-03",,,,
"Campo Grande (MS)","2006-03",,,,
"Curitiba (PR)","2006-03",,,,
"Fortaleza (CE)","2006-03",,,,
"Goiânia (GO)","2006-03",,,,
"Grande Vitória (ES)","2006-03",,,,
"Porto Alegre (RS)","2006-03",8.31055221432477,"PME",,
"Recife (PE)","2006-03",16.5792922673657,"PME",,
"Rio Branco (AC)","2006-03",,,,
"Rio de Janeiro (RJ)","2006-03",8.55408388520971,"PME",,
"Salvador (BA)","2006-03",13.6281041792853,"PME",,
"São Luís (MA)","2006-03",,,,
"São Paulo (SP)","2006-03",10.4953202229467,"PME",,
"Aracaju (SE)","2006-04",,,,
"Belo Horizonte (MG)","2006-04",9.13503971756399,"PME",,
"Belém (PA)","2006-04",,,,
"Brasília (DF)","2006-04",,,,
"Campo Grande (MS)","2006-04",,,,
"Curitiba (PR)","2006-04",,,,
"Fortaleza (CE)","2006-04",,,,
"Goiânia (GO)","2006-04",,,,
"Grande Vitória (ES)","2006-04",,,,
"Porto Alegre (RS)","2006-04",8.27814569536424,"PME",,
"Recife (PE)","2006-04",16.4828033744322,"PME",,
"Rio Branco (AC)","2006-04",,,,
"Rio de Janeiro (RJ)","2006-04",8.37338262476895,"PME",,
"Salvador (BA)","2006-04",13.4984520123839,"PME",,
"São Luís (MA)","2006-04",,,,
"São Paulo (SP)","2006-04",10.7105207674468,"PME",,
"Aracaju (SE)","2006-05",,,,
"Belo Horizonte (MG)","2006-05",8.37289598618904,"PME",,
"Belém (PA)","2006-05",,,,
"Brasília (DF)","2006-05",,,,
"Campo Grande (MS)","2006-05",,,,
"Curitiba (PR)","2006-05",,,,
"Fortaleza (CE)","2006-05",,,,
"Goiânia (GO)","2006-05",,,,
"Grande Vitória (ES)","2006-05",,,,
"Porto Alegre (RS)","2006-05",8.27474310438075,"PME",,
"Recife (PE)","2006-05",15.003261578604,"PME",,
"Rio Branco (AC)","2006-05",,,,
"Rio de Janeiro (RJ)","2006-05",8.58986175115207,"PME",,
"Salvador (BA)","2006-05",13.5467980295566,"PME",,
"São Luís (MA)","2006-05",,,,
"São Paulo (SP)","2006-05",10.509048576569,"PME",,
"Aracaju (SE)","2006-06",,,,
"Belo Horizonte (MG)","2006-06",8.55066267635742,"PME",,
"Belém (PA)","2006-06",,,,
"Brasília (DF)","2006-06",,,,
"Campo Grande (MS)","2006-06",,,,
"Curitiba (PR)","2006-06",,,,
"Fortaleza (CE)","2006-06",,,,
"Goiânia (GO)","2006-06",,,,
"Grande Vitória (ES)","2006-06",,,,
"Porto Alegre (RS)","2006-06",8.21333333333333,"PME",,
"Recife (PE)","2006-06",15.3846153846154,"PME",,
"Rio Branco (AC)","2006-06",,,,
"Rio de Janeiro (RJ)","2006-06",8.78291290738354,"PME",,
"Salvador (BA)","2006-06",13.5869565217391,"PME",,
"São Luís (MA)","2006-06",,,,
"São Paulo (SP)","2006-06",10.8725112060878,"PME",,
"Aracaju (SE)","2006-07",,,,
"Belo Horizonte (MG)","2006-07",9.04862579281184,"PME",,
"Belém (PA)","2006-07",,,,
"Brasília (DF)","2006-07",,,,
"Campo Grande (MS)","2006-07",,,,
"Curitiba (PR)","2006-07",,,,
"Fortaleza (CE)","2006-07",,,,
"Goiânia (GO)","2006-07",,,,
"Grande Vitória (ES)","2006-07",,,,
"Porto Alegre (RS)","2006-07",8.69098712446352,"PME",,
"Recife (PE)","2006-07",15.3846153846154,"PME",,
"Rio Branco (AC)","2006-07",,,,
"Rio de Janeiro (RJ)","2006-07",8.65911582024114,"PME",,
"Salvador (BA)","2006-07",14.3623361144219,"PME",,
"São Luís (MA)","2006-07",,,,
"São Paulo (SP)","2006-07",11.3092783505155,"PME",,
"Aracaju (SE)","2006-08",,,,
"Belo Horizonte (MG)","2006-08",8.6756077116513,"PME",,
"Belém (PA)","2006-08",,,,
"Brasília (DF)","2006-08",,,,
"Campo Grande (MS)","2006-08",,,,
"Curitiba (PR)","2006-08",,,,
"Fortaleza (CE)","2006-08",,,,
"Goiânia (GO)","2006-08",,,,
"Grande Vitória (ES)","2006-08",,,,
"Porto Alegre (RS)","2006-08",8.20458177943527,"PME",,
"Recife (PE)","2006-08",14.8514851485149,"PME",,
"Rio Branco (AC)","2006-08",,,,
"Rio de Janeiro (RJ)","2006-08",8.22041553748871,"PME",,
"Salvador (BA)","2006-08",14.3617021276596,"PME",,
"São Luís (MA)","2006-08",,,,
"São Paulo (SP)","2006-08",11.4875864875865,"PME",,
"Aracaju (SE)","2006-09",,,,
"Belo Horizonte (MG)","2006-09",7.80856423173803,"PME",,
"Belém (PA)","2006-09",,,,
"Brasília (DF)","2006-09",,,,
"Campo Grande (MS)","2006-09",,,,
"Curitiba (PR)","2006-09",,,,
"Fortaleza (CE)","2006-09",,,,
"Goiânia (GO)","2006-09",,,,
"Grande Vitória (ES)","2006-09",,,,
"Porto Alegre (RS)","2006-09",7.92974986695051,"PME",,
"Recife (PE)","2006-09",13.7820512820513,"PME",,
"Rio Branco (AC)","2006-09",,,,
"Rio de Janeiro (RJ)","2006-09",7.46483952398125,"PME",,
"Salvador (BA)","2006-09",13.633669235329,"PME",,
"São Luís (MA)","2006-09",,,,
"São Paulo (SP)","2006-09",11.0470409711684,"PME",,
"Aracaju (SE)","2006-10",,,,
"Belo Horizonte (MG)","2006-10",8.62646566164154,"PME",,
"Belém (PA)","2006-10",,,,
"Brasília (DF)","2006-10",,,,
"Campo Grande (MS)","2006-10",,,,
"Curitiba (PR)","2006-10",,,,
"Fortaleza (CE)","2006-10",,,,
"Goiânia (GO)","2006-10",,,,
"Grande Vitória (ES)","2006-10",,,,
"Porto Alegre (RS)","2006-10",8.4272678475577,"PME",,
"Recife (PE)","2006-10",13.5549872122762,"PME",,
"Rio Branco (AC)","2006-10",,,,
"Rio de Janeiro (RJ)","2006-10",7.20900671872163,"PME",,
"Salvador (BA)","2006-10",13.7115839243499,"PME",,
"São Luís (MA)","2006-10",,,,
"São Paulo (SP)","2006-10",10.4824784154393,"PME",,
"Aracaju (SE)","2006-11",,,,
"Belo Horizonte (MG)","2006-11",8.10810810810811,"PME",,
"Belém (PA)","2006-11",,,,
"Brasília (DF)","2006-11",,,,
"Campo Grande (MS)","2006-11",,,,
"Curitiba (PR)","2006-11",,,,
"Fortaleza (CE)","2006-11",,,,
"Goiânia (GO)","2006-11",,,,
"Grande Vitória (ES)","2006-11",,,,
"Porto Alegre (RS)","2006-11",7.93991416309013,"PME",,
"Recife (PE)","2006-11",12.5,"PME",,
"Rio Branco (AC)","2006-11",,,,
"Rio de Janeiro (RJ)","2006-11",7.33491860252424,"PME",,
"Salvador (BA)","2006-11",13.2097334878331,"PME",,
"São Luís (MA)","2006-11",,,,
"São Paulo (SP)","2006-11",10.2714748784441,"PME",,
"Aracaju (SE)","2006-12",,,,
"Belo Horizonte (MG)","2006-12",7.07889125799573,"PME",,
"Belém (PA)","2006-12",,,,
"Brasília (DF)","2006-12",,,,
"Campo Grande (MS)","2006-12",,,,
"Curitiba (PR)","2006-12",,,,
"Fortaleza (CE)","2006-12",,,,
"Goiânia (GO)","2006-12",,,,
"Grande Vitória (ES)","2006-12",,,,
"Porto Alegre (RS)","2006-12",6.59760087241003,"PME",,
"Recife (PE)","2006-12",10.4881266490765,"PME",,
"Rio Branco (AC)","2006-12",,,,
"Rio de Janeiro (RJ)","2006-12",6.47639956092206,"PME",,
"Salvador (BA)","2006-12",12.4349334875651,"PME",,
"São Luís (MA)","2006-12",,,,
"São Paulo (SP)","2006-12",9.01411352632121,"PME",,
"Aracaju (SE)","2007-01",,,,
"Belo Horizonte (MG)","2007-01",8.27998292787025,"PME",,
"Belém (PA)","2007-01",,,,
"Brasília (DF)","2007-01",,,,
"Campo Grande (MS)","2007-01",,,,
"Curitiba (PR)","2007-01",,,,
"Fortaleza (CE)","2007-01",,,,
"Goiânia (GO)","2007-01",,,,
"Grande Vitória (ES)","2007-01",,,,
"Porto Alegre (RS)","2007-01",8.06805708013172,"PME",,
"Recife (PE)","2007-01",11.5768463073852,"PME",,
"Rio Branco (AC)","2007-01",,,,
"Rio de Janeiro (RJ)","2007-01",6.55375552282769,"PME",,
"Salvador (BA)","2007-01",13.3908045977012,"PME",,
"São Luís (MA)","2007-01",,,,
"São Paulo (SP)","2007-01",10.1511879049676,"PME",,
"Aracaju (SE)","2007-02",,,,
"Belo Horizonte (MG)","2007-02",9.19102075391783,"PME",,
"Belém (PA)","2007-02",,,,
"Brasília (DF)","2007-02",,,,
"Campo Grande (MS)","2007-02",,,,
"Curitiba (PR)","2007-02",,,,
"Fortaleza (CE)","2007-02",,,,
"Goiânia (GO)","2007-02",,,,
"Grande Vitória (ES)","2007-02",,,,
"Porto Alegre (RS)","2007-02",8.24175824175824,"PME",,
"Recife (PE)","2007-02",12.3911587407904,"PME",,
"Rio Branco (AC)","2007-02",,,,
"Rio de Janeiro (RJ)","2007-02",7.51147842056933,"PME",,
"Salvador (BA)","2007-02",13.6152954808807,"PME",,
"São Luís (MA)","2007-02",,,,
"São Paulo (SP)","2007-02",10.5624423727077,"PME",,
"Aracaju (SE)","2007-03",,,,
"Belo Horizonte (MG)","2007-03",8.56901646264246,"PME",,
"Belém (PA)","2007-03",,,,
"Brasília (DF)","2007-03",,,,
"Campo Grande (MS)","2007-03",,,,
"Curitiba (PR)","2007-03",,,,
"Fortaleza (CE)","2007-03",,,,
"Goiânia (GO)","2007-03",,,,
"Grande Vitória (ES)","2007-03",,,,
"Porto Alegre (RS)","2007-03",8.24295010845987,"PME",,
"Recife (PE)","2007-03",11.9382964453387,"PME",,
"Rio Branco (AC)","2007-03",,,,
"Rio de Janeiro (RJ)","2007-03",7.3308957952468,"PME",,
"Salvador (BA)","2007-03",14.0472078295912,"PME",,
"São Luís (MA)","2007-03",,,,
"São Paulo (SP)","2007-03",11.4305891848265,"PME",,
"Aracaju (SE)","2007-04",,,,
"Belo Horizonte (MG)","2007-04",8.07061790668348,"PME",,
"Belém (PA)","2007-04",,,,
"Brasília (DF)","2007-04",,,,
"Campo Grande (MS)","2007-04",,,,
"Curitiba (PR)","2007-04",,,,
"Fortaleza (CE)","2007-04",,,,
"Goiânia (GO)","2007-04",,,,
"Grande Vitória (ES)","2007-04",,,,
"Porto Alegre (RS)","2007-04",7.90322580645161,"PME",,
"Recife (PE)","2007-04",12.1212121212121,"PME",,
"Rio Branco (AC)","2007-04",,,,
"Rio de Janeiro (RJ)","2007-04",7.44916820702403,"PME",,
"Salvador (BA)","2007-04",14.1860465116279,"PME",,
"São Luís (MA)","2007-04",,,,
"São Paulo (SP)","2007-04",11.5544303797468,"PME",,
"Aracaju (SE)","2007-05",,,,
"Belo Horizonte (MG)","2007-05",8.22033898305085,"PME",,
"Belém (PA)","2007-05",,,,
"Brasília (DF)","2007-05",,,,
"Campo Grande (MS)","2007-05",,,,
"Curitiba (PR)","2007-05",,,,
"Fortaleza (CE)","2007-05",,,,
"Goiânia (GO)","2007-05",,,,
"Grande Vitória (ES)","2007-05",,,,
"Porto Alegre (RS)","2007-05",7.40540540540541,"PME",,
"Recife (PE)","2007-05",12.4165554072096,"PME",,
"Rio Branco (AC)","2007-05",,,,
"Rio de Janeiro (RJ)","2007-05",7.97220698482355,"PME",,
"Salvador (BA)","2007-05",14.6010186757216,"PME",,
"São Luís (MA)","2007-05",,,,
"São Paulo (SP)","2007-05",11.1213141516172,"PME",,
"Aracaju (SE)","2007-06",,,,
"Belo Horizonte (MG)","2007-06",7.74736842105263,"PME",,
"Belém (PA)","2007-06",,,,
"Brasília (DF)","2007-06",,,,
"Campo Grande (MS)","2007-06",,,,
"Curitiba (PR)","2007-06",,,,
"Fortaleza (CE)","2007-06",,,,
"Goiânia (GO)","2007-06",,,,
"Grande Vitória (ES)","2007-06",,,,
"Porto Alegre (RS)","2007-06",7.44111349036403,"PME",,
"Recife (PE)","2007-06",12.5500667556742,"PME",,
"Rio Branco (AC)","2007-06",,,,
"Rio de Janeiro (RJ)","2007-06",8.02323470684335,"PME",,
"Salvador (BA)","2007-06",14.527027027027,"PME",,
"São Luís (MA)","2007-06",,,,
"São Paulo (SP)","2007-06",10.1159858799798,"PME",,
"Aracaju (SE)","2007-07",,,,
"Belo Horizonte (MG)","2007-07",7.23793677204659,"PME",,
"Belém (PA)","2007-07",,,,
"Brasília (DF)","2007-07",,,,
"Campo Grande (MS)","2007-07",,,,
"Curitiba (PR)","2007-07",,,,
"Fortaleza (CE)","2007-07",,,,
"Goiânia (GO)","2007-07",,,,
"Grande Vitória (ES)","2007-07",,,,
"Porto Alegre (RS)","2007-07",7.53315649867374,"PME",,
"Recife (PE)","2007-07",12.6573889993373,"PME",,
"Rio Branco (AC)","2007-07",,,,
"Rio de Janeiro (RJ)","2007-07",7.0786722904823,"PME",,
"Salvador (BA)","2007-07",14.4219977553311,"PME",,
"São Luís (MA)","2007-07",,,,
"São Paulo (SP)","2007-07",10.2509613438575,"PME",,
"Aracaju (SE)","2007-08",,,,
"Belo Horizonte (MG)","2007-08",7.38144329896907,"PME",,
"Belém (PA)","2007-08",,,,
"Brasília (DF)","2007-08",,,,
"Campo Grande (MS)","2007-08",,,,
"Curitiba (PR)","2007-08",,,,
"Fortaleza (CE)","2007-08",,,,
"Goiânia (GO)","2007-08",,,,
"Grande Vitória (ES)","2007-08",,,,
"Porto Alegre (RS)","2007-08",7.71653543307087,"PME",,
"Recife (PE)","2007-08",12.9605263157895,"PME",,
"Rio Branco (AC)","2007-08",,,,
"Rio de Janeiro (RJ)","2007-08",7.42413294797688,"PME",,
"Salvador (BA)","2007-08",14.9195784803106,"PME",,
"São Luís (MA)","2007-08",,,,
"São Paulo (SP)","2007-08",10.0611283695761,"PME",,
"Aracaju (SE)","2007-09",,,,
"Belo Horizonte (MG)","2007-09",7.47007841518778,"PME",,
"Belém (PA)","2007-09",,,,
"Brasília (DF)","2007-09",,,,
"Campo Grande (MS)","2007-09",,,,
"Curitiba (PR)","2007-09",,,,
"Fortaleza (CE)","2007-09",,,,
"Goiânia (GO)","2007-09",,,,
"Grande Vitória (ES)","2007-09",,,,
"Porto Alegre (RS)","2007-09",7.11649973642593,"PME",,
"Recife (PE)","2007-09",12.6239259748843,"PME",,
"Rio Branco (AC)","2007-09",,,,
"Rio de Janeiro (RJ)","2007-09",7.19282511210762,"PME",,
"Salvador (BA)","2007-09",13.4875846501129,"PME",,
"São Luís (MA)","2007-09",,,,
"São Paulo (SP)","2007-09",9.31157978511739,"PME",,
"Aracaju (SE)","2007-10",,,,
"Belo Horizonte (MG)","2007-10",6.84931506849315,"PME",,
"Belém (PA)","2007-10",,,,
"Brasília (DF)","2007-10",,,,
"Campo Grande (MS)","2007-10",,,,
"Curitiba (PR)","2007-10",,,,
"Fortaleza (CE)","2007-10",,,,
"Goiânia (GO)","2007-10",,,,
"Grande Vitória (ES)","2007-10",,,,
"Porto Alegre (RS)","2007-10",6.36604774535809,"PME",,
"Recife (PE)","2007-10",12.1433311214333,"PME",,
"Rio Branco (AC)","2007-10",,,,
"Rio de Janeiro (RJ)","2007-10",6.52642934196332,"PME",,
"Salvador (BA)","2007-10",13.013698630137,"PME",,
"São Luís (MA)","2007-10",,,,
"São Paulo (SP)","2007-10",9.45303210463734,"PME",,
"Aracaju (SE)","2007-11",,,,
"Belo Horizonte (MG)","2007-11",6.37860082304527,"PME",,
"Belém (PA)","2007-11",,,,
"Brasília (DF)","2007-11",,,,
"Campo Grande (MS)","2007-11",,,,
"Curitiba (PR)","2007-11",,,,
"Fortaleza (CE)","2007-11",,,,
"Goiânia (GO)","2007-11",,,,
"Grande Vitória (ES)","2007-11",,,,
"Porto Alegre (RS)","2007-11",6.07966457023061,"PME",,
"Recife (PE)","2007-11",11.0225763612218,"PME",,
"Rio Branco (AC)","2007-11",,,,
"Rio de Janeiro (RJ)","2007-11",6.45569620253165,"PME",,
"Salvador (BA)","2007-11",12.758813654169,"PME",,
"São Luís (MA)","2007-11",,,,
"São Paulo (SP)","2007-11",8.8314005352364,"PME",,
